category,sub_category,job_title,province,job_company,job_industry,job_finance,job_scale,job_welfare,job_experience,job_education,job_skills,salary_lower,salary_high,city,district,street
后端开发,语音/视频/图形开发,TD(J10219),浙江,黑岩网络,文化艺术/娱乐,B轮,100-499人,"交通补助,定期体检,零食下午茶,全勤奖,五险一金,股票期权,带薪年假,加班补助,年终奖,节日福利,员工旅游",1,本科,"图形开发/渲染,C++,Python,U3D/UE4,图形开发经验,",12,18,杭州,西湖区,转塘
后端开发,GIS工程师,WebGIS开发工程师,江苏,国地科技,政府/公共事业,D轮及以上,1000-9999人,"餐补,五险一金,带薪年假,零食下午茶,定期体检,全勤奖",2,本科,"地理信息/测绘工程相关专业,WebGIS开发经验,Vue,ArcGIS,,",12,18,南京,建邺区,江东
后端开发,GIS工程师,gis前端开发工程师,广东,szcentral,大数据,不需要融资,100-499人,"带薪年假,补充医疗保险,定期体检,加班补助,五险一金,节日福利,全勤奖,员工旅游,带薪护假,零食下午茶,年终奖",2,本科,"Mapbox,React,OpenLayers,Python,MapGIS,,",15,25,深圳,南山区,科技园
后端开发,GIS工程师,gis高级开发工程师,北京,中兵天工,其他行业,未融资,20-99人,"五险一金,补充医疗保险,定期体检,带薪年假,餐补,加班补助,年终奖,零食下午茶,节日福利,交通补助",1,硕士,"C/C++,地理信息/测绘工程相关专业,WebGIS开发经验,,,",25,50,北京,海淀区,魏公村
后端开发,GIS工程师,AutoCAD二次开发工程师,浙江,中利,建筑设计,不需要融资,20-99人,"绩效奖金,零食下午茶,交通补助,加班补助,生日福利,工龄奖,餐补,有无线网,带薪年假,高温补贴,员工旅游,定期体检,底薪加提成,年终奖,保底工资,团建聚餐,通讯补贴,全勤奖,节日福利,五险一金",1,本科,"Java,C++,C#",5,10,宁波,鄞州区,高新区
后端开发,GIS工程师,地理信息系统可视化技术研究员（GIS）,陕西,华为,计算机软件,不需要融资,10000人以上,"生日福利,餐补,定期体检,保底工资,加班补助,五险一金,股票期权,交通补助,员工旅游,补充医疗保险,节假日加班费,意外险,免费班车,年终奖,绩效奖金,节日福利,法定节假日三薪,带薪年假,夜班补助,零食下午茶",0,博士,"JavaScript,OpenLayers,Cesium,Java,C++,Python,,,",25,45,西安,雁塔区,高新软件园
后端开发,GIS工程师,WebGL高级工程师,广西,英本科技,企业服务,天使轮,20-99人,"员工旅游,绩效奖金,节日福利,年终奖,定期体检,零食下午茶,股票期权,五险一金,带薪年假",3,本科,"WebGL,JavaScript,Three.js",8,13,桂林,象山区,桂林站
后端开发,GIS工程师,测绘工程师,四川,泛华,建筑设计,未融资,100-499人,"年终奖,五险一金,节日福利,零食下午茶,生日福利,带薪年假,团建聚餐",3,本科,"C/C++,Python,ArcGIS",10,15,成都,郫都区,高新西
后端开发,GIS工程师,地图采集员,广东,达世奇科技,智能硬件,未融资,20-99人,"五险一金,员工旅游,加班补助,免费工装,年终奖,入职红包,生日福利,零食下午茶,带薪年假,节日福利,夜班补助,定期体检,底薪加提成,绩效奖金,三甲医院体检,团建聚餐",0,6个月,"ArcGIS,接受实习/在校生投递,地理信息/测绘工程相关专业,,",100,150元/天,深圳,南山区,西丽
后端开发,GIS工程师,三维gis开发工程师,北京,华夏丰想,互联网,20-99人,无,"五险一金,带薪年假,团建聚餐,节日福利,出差补助",2,本科,"WebGL,Cesium,Three.js,WebGIS开发经验,,",15,20,北京,朝阳区,柳芳
后端开发,GIS工程师,虚拟现实研发工程师,山东,蓝光软件有限公司,计算机软件,20-99人,无,五险一金,0,本科,"WebGL,Mapbox,JavaScript,C++,C,C#,ArcGIS,,,,,",5,6,泰安,泰山区,岱庙
后端开发,GIS工程师,GIS开发工程师,北京,辰创科技,通信/网络设备,D轮及以上,100-499人,"绩效奖金,带薪年假,年终奖,五险一金,全勤奖,节日福利,年底双薪",2,本科,"Vue,C++,MapGIS,地图/导航开发经验,WebGIS开发经验,,,",12,16,北京,丰台区,北大地
后端开发,GIS工程师,地图数据处理工程师,浙江,浙江升度地理信息...,其他专业服务,未融资,20-99人,"节日福利,餐补,全勤奖,加班补助,五险一金,年终奖",1,大专,航测内业数据处理,3,8,湖州,德清县,武康镇
后端开发,GIS工程师,GIS开发工程师,广东,星谷科技,通信/网络设备,不需要融资,100-499人,"加班补助,五险一金,带薪年假,节日福利,晚下班打车,零食",2,本科,"GIS系统,Gis开发,后端开发",12,20,深圳,龙华区,龙华
后端开发,GIS工程师,GIS数据处理工程师,福建,四维科图,计算机软件,未融资,0-20人,"住房补贴,加班补助,带薪年假,年终奖,全勤奖,员工旅游,节日福利,五险一金",0,本科,ArcGIS,4,8,厦门,集美区,杏林
后端开发,GIS工程师,软件开发经理,内蒙古,航数科技,计算机服务,不需要融资,20-99人,"绩效奖金,底薪加提成,年终奖,带薪年假,五险一金",1,硕士,"JavaScript,Cesium,Three.js,Java,C++,Python,,,,,",12,18,呼和浩特,新城区,毫沁营
后端开发,GIS工程师,GIS工程师（高级）,江苏,南京超达,计算机软件,0-20人,无,"五险一金,员工旅游",2,本科,"GIS系统,Gis开发,ArcGIS",12,20,南京,浦口区,泰山
后端开发,GIS工程师,研发部地理信息工程师,安徽,易刚信息,计算机软件,A轮,100-499人,"加班补助,住房补贴,生日福利,宿舍有空调,包住,节日福利,员工旅游,全勤奖,五险一金,年终奖,带薪年假",1,本科,"Java,C#,SQL Server",6,11,安庆,宜秀区,天宝
后端开发,GIS工程师,GIS工程师,北京,谦业,企业服务,不需要融资,20-99人,"员工旅游,带薪年假,餐补,通讯补贴,交通补助,住房补贴,五险一金,加班补助,年终奖,全勤奖",3,硕士,"U3D/UE4,Three.js,Cesium",11,20,北京,房山区,长阳
后端开发,GIS工程师,研发人员,广东,广量集团,其他专业服务,不需要融资,100-499人,"五险一金,年终奖,带薪年假,员工旅游,节日福利,住房补贴,双休",1,本科,"Vue,C++,Java,ArcGIS,SuperMap,WebGIS开发经验,,",8,10,东莞,南城街道,南城
后端开发,GIS工程师,webgis开发工程师,北京,沃丽特科技,自动化设备,0-20人,无,"五险一金,年终奖,带薪年假,员工旅游,通讯补贴",1,大专,"地理信息/测绘工程相关专业,WebGIS开发经验,Cesium,,,,",12,20,北京,昌平区,城南
后端开发,区块链工程师,区块链高级开发工程师,江苏,数壤科技,互联网,A轮,20-99人,"股票期权,五险一金,绩效奖金,有无线网,带薪年假,年终奖",3,本科,"分布式技术,区块链,微服务架构,大数据",15,30,苏州,吴中区,越溪
后端开发,区块链工程师,区块链开发工程师,重庆,合创云大数据,大数据,不需要融资,500-999人,"全勤奖,定期体检,零食下午茶,绩效奖金,股票期权,年终奖,底薪加提成,补充医疗保险,五险一金,工龄奖,企业年金,团建聚餐,法定节假日三薪,节假日加班费,带薪年假,节日福利,员工旅游,生日福利,意外险,加班补助",1,本科,"分布式技术,数据结构,网络编程,软件工程师",6,11,重庆,渝北区,悦来
后端开发,区块链工程师,资深区块链开发工程师,福建,富捷迅,计算机软件,天使轮,20-99人,"五险一金,股票期权",2,本科,"区块链、交易所,数字货币",500,1000元/天,厦门,湖里区,禾山
后端开发,区块链工程师,区块链 PHP 后端工程师,广东,时空云,通信/网络设备,不需要融资,100-499人,"带薪年假,五险一金,员工旅游,年终奖,节日福利,定期体检,零食下午茶,餐补,股票期权",1,本科,PHP,17,18,深圳,南山区,科技园
后端开发,区块链工程师,区块链开发工程师,北京,京东世纪贸易有限公司,互联网,已上市,10000人以上,"五险一金,餐补,年终奖,全勤奖,定期体检,补充医疗保险",3,本科,"区块链,hyperledger,Golang",20,40,北京,通州区,次渠
后端开发,区块链工程师,区块链开发工程师-rust方向,上海,猎必,互联网,天使轮,0-20人,"五险一金,年终奖,定期体检,零食下午茶,餐补,股票期权",1,本科,"C++,Shell",20,40,上海,浦东新区,张江
后端开发,区块链工程师,区块链开发工程师,河北,北京锐鲨科技有限公司,互联网,0-20人,无,"年终奖,零食下午茶,员工旅游,五险一金",2,本科,"Golang,Java,Docker,计算机相关专业,,",17,30,廊坊,三河市,天洋城4代
后端开发,区块链工程师,区块链高级工程师,重庆,西行纪,文化艺术/娱乐,未融资,20-99人,"节日福利,五险一金",2,本科,"Golang,Java,中大型项目开发经验,Nodejs,加密算法,",15,25,重庆,渝北区,黄泥塝
后端开发,区块链工程师,区块链工程师,上海,上海派链,计算机服务,不需要融资,20-99人,"零食下午茶,五险一金,餐补,股票期权,带薪年假,员工旅游,定期团建,节日福利,定期体检,工程师文化,年终奖",2,本科,"Go,C++,Python,JavaScript",28,40,上海,浦东新区,世博
后端开发,区块链工程师,区块链开发工程师,北京,奇虎360,互联网,已上市,1000-9999人,"零食下午茶,五险一金,交通补助,定期体检,包吃,餐补,股票期权,补充医疗保险,年终奖,节日福利,带薪年假,免费班车",0,本科,区块链,25,50,北京,朝阳区,酒仙桥
后端开发,区块链工程师,solidity开发工程师,广东,素秋娱乐,游戏,未融资,20-99人,"节日福利,加班补助,节假日加班费,有无线网,零食下午茶,入职缴纳五险",3,本科,"solidity,智能合约,区块链",18,35,深圳,南山区,科技园
后端开发,区块链工程师,智能合约工程师,上海,齐立坊影视,文化艺术/娱乐,未融资,0-20人,五险一金,3,本科,"Golang,openzeppelin,Solidity,Truffle,ERC协议,,",30,55,上海,闵行区,虹桥
后端开发,区块链工程师,WEB3钱包开发工程师【远程居家】,北京,深圳闪猴智能文化,互联网,不需要融资,500-999人,"远程办公,员工旅游,带薪年假,年终奖,五险一金,绩效奖金",3,本科,"TypeScript,Web3钱包",35,60,北京,海淀区,上地
后端开发,区块链工程师,智能合约工程师,北京,链生科技,移动互联网,B轮,100-499人,"带薪年假,节日福利,零食下午茶,免费工作午餐,包吃,团建聚餐,免费工装,五险一金,年终奖",2,本科,"Golang,中大型项目开发经验",20,40,北京,朝阳区,世贸天阶
后端开发,区块链工程师,智能合约工程师,广东,九四好玩,游戏,天使轮,20-99人,"五险一金,带薪年假,节日福利,餐补,夜班补助,底薪加提成,团建聚餐,零食下午茶,绩效奖金",0,本科,区块链,25,40,广州,天河区,棠下
后端开发,区块链工程师,区块链工程师,江苏,星空链,社交网络,未融资,0-20人,"补充医疗保险,住房补贴,五险一金,股票期权,零食下午茶,员工旅游,带薪年假,年终奖,定期体检,交通补助,全勤奖",2,本科,"Gin,gRPC,后端开发",10,15,苏州,苏州工业园区,娄葑
后端开发,全栈工程师,高级架构研发工程师,北京,百度,互联网,已上市,10000人以上,"五险一金,餐补,补充医疗保险,加班补助,零食下午茶,节日福利,娱乐健身,免费班车,住房补贴,通讯补贴,年终奖,定期体检,员工旅游,带薪年假,交通补助",1,本科,"PHP,C++,JavaScript,Java,C语言,Node.js,,",25,50,北京,海淀区,马连洼
后端开发,全栈工程师,全栈工程师,陕西,西安华为,通信/网络设备,未融资,10000人以上,"加班补助,股票期权,法定节假日三薪,夜班补助,节假日加班费,定期体检,五险一金,带薪年假,免费班车,节日福利,有无线网,年终奖,补充医疗保险,员工旅游",1,本科,"Golang,Java,C/C++,后端开发经验,全栈侧重后端,",15,30,西安,雁塔区,丈八
后端开发,全栈工程师,高级全栈开发工程师,江西,江西微盛,计算机软件,不需要融资,20-99人,"五险一金,全勤奖,绩效奖金,生日福利,团建聚餐,节日福利,加班补助,意外险,带薪年假,节假日加班费",2,本科,"全栈无侧重,全栈侧重前端,全栈侧重后端,JavaScript,,,,,,",15,20,南昌,青山湖区,高新
后端开发,全栈工程师,全栈工程师,山东,价值线,计算机软件,不需要融资,20-99人,"通讯补贴,工龄奖,股票期权,五险一金,团建聚餐,员工旅游",3,本科,全栈工程师,9,10,东营,东营区,东城
后端开发,全栈工程师,中级全栈工程师,湖南,红心信息,互联网,未融资,0-20人,"五险一金,带薪年假,节日福利,年终奖,股票期权,全勤奖",2,本科,"全栈无侧重,JavaScript,HTML,CSS,Java,C/C++,,",8,10,长沙,芙蓉区,五里牌
后端开发,全栈工程师,全栈工程师,江苏,繁星网络,游戏,20-99人,无,"节假日加班费,有无线网,年终奖,夜班补助,团建聚餐,加班补助,零食下午茶,生日福利,节日福利,全勤奖",1,大专,"全栈侧重后端,计算机相关专业,全栈项目经验,后端开发经验",7,10,徐州,邳州市,东湖
后端开发,全栈工程师,中高级测试开发工程师,福建,麦乐峰,互联网,未融资,20-99人,"带薪年假,体育锻炼活动,人才公寓,节日福利,五险,落户厦门,工会团建",2,本科,"全栈无侧重,CSS,HTML,JavaScript,Java,,,,",10,12,厦门,思明区,观音山
后端开发,全栈工程师,全栈开发工程师,陕西,华数,计算机软件,20-99人,无,"全勤奖,加班补助,通讯补贴,年终奖,补充医疗保险",1,本科,"全栈侧重前端,全栈侧重后端,JavaScript,,,,,,",7,10,西安,未央区,未央路沿线
后端开发,全栈工程师,全栈工程师,浙江,万云信息,企业服务,未融资,20-99人,"补充医疗保险,带薪年假,加班补助,住房补贴,节日福利,定期体检,员工旅游,零食下午茶,餐补,股票期权,全勤奖,交通补助,年终奖,五险一金",1,本科,"Java,微服务架构,全栈开发,Vue,SpringBoot,",5,6,宁波,鄞州区,南部商务区
后端开发,全栈工程师,全栈开发工程师OD,四川,成都鼎桥,通信/网络设备,不需要融资,1000-9999人,"年终奖,加班补助,补充医疗保险,定期体检,通讯补贴,交通补助,零食下午茶,五险一金,15天带薪年,员工旅游,节日福利,带薪年假",2,本科,全栈无侧重,11,20,成都,双流区,华阳
后端开发,全栈工程师,全栈工程师,广西,柳工机械,电气机械/器材,已上市,1000-9999人,"定期体检,餐补,股票期权,免费班车,五险一金,年终奖",2,本科,"SQL,Spring,全栈开发,高级软件工程师",7,12,柳州,柳南区,西环路口
后端开发,全栈工程师,高级全栈开发工程师,山东,北矿智云科技,计算机软件,未融资,0-20人,"五险一金,补充医疗保险,定期体检,年终奖,员工旅游",2,本科,"Java,全栈开发,MySQL,微服务架构,全栈无侧重,",15,20,济南,长清区,文昌
后端开发,全栈工程师,web全栈工程师,山东,德联软件,计算机软件,未融资,100-499人,"定期体检,餐补,五险一金,生日福利,法定节假日三薪,节日福利,节假日加班费,年终奖",1,本科,"全栈侧重前端,JavaScript,HTML,CSS,Java,,,",6,11,烟台,福山区,长江路
后端开发,全栈工程师,全栈开发工程师,河北,唐山虚徐网络科技,互联网,未融资,0-20人,"绩效奖金,五险一金",0,2个月,"Java,后端开发经验,全栈侧重后端,JavaScript,Vue,,,,,,",100,120元/天,唐山,路北区,火炬路
后端开发,全栈工程师,初级全栈工程师,黑龙江,华为,计算机软件,不需要融资,10000人以上,"定期体检,节日福利,夜班补助,免费班车,意外险,保底工资,员工旅游,五险一金,年终奖,加班补助,带薪年假,餐补,股票期权,生日福利,绩效奖金,零食下午茶,补充医疗保险,交通补助,法定节假日三薪,节假日加班费",0,本科,"全栈无侧重,JavaScript,Java,Python,C/C++,,,",15,30,哈尔滨,松北区,世茂大道
后端开发,全栈工程师,全栈开发工程师（985/211+AI模型训练能力）,四川,晓多科技,企业服务,D轮及以上,500-999人,"生日福利,股票期权,补充医疗保险,定期体检,团建聚餐,员工旅游,五险一金,节日福利,年终奖,绩效奖金,带薪年假",1,本科,"计算机相关专业,后端开发经验,全栈项目经验,AI调用",15,25,成都,武侯区,中和
后端开发,全栈工程师,中级全栈工程师,山西,安盛邦,计算机软件,未融资,100-499人,"年终奖,带薪年假,五险一金",2,大专,"React,Java,Spring/Spring Boot,计算机相关专业,,",6,11,太原,小店区,平阳
后端开发,全栈工程师,全栈工程师,新疆,汇英宏途,电子商务,未融资,20-99人,"节日福利,股票期权,通讯补贴,交通补助,五险一金,全勤奖",3,本科,"全栈侧重后端,JavaScript,HTML,Vue,Java,PHP,,",9,12,乌鲁木齐,天山区,南门
